,article_name,monthly_viewcount,day,year,month,peak_date
3440,2017_Central_Mexico_earthquake,142995,21,2017,9,2017-09-21
3441,Big_Show,142986,26,2017,9,2017-09-26
3442,Bangladesh,142875,12,2017,9,2017-09-12
3443,Taiwan,142842,28,2017,9,2017-09-28
3444,Ronald_Reagan,142704,23,2017,9,2017-09-23
3445,Alexander_the_Great,142671,26,2017,9,2017-09-26
3446,Law_&_Order,142578,23,2017,9,2017-09-23
3447,Linkin_Park,142496,19,2017,9,2017-09-19
3448,Demi_Lovato,142204,29,2017,9,2017-09-29
3449,"Good_Kid,_M.A.A.D_City",141834,3,2017,9,2017-09-03
3450,List_of_Running_Man_episodes,141466,11,2017,9,2017-09-11
3451,John_Cena,141432,25,2017,9,2017-09-25
3452,Hydrocodone,141300,17,2017,9,2017-09-17
3453,George_VI,140853,4,2017,9,2017-09-04
3454,Saint_Martin,139996,7,2017,9,2017-09-07
3455,The_Big_Sick,139965,8,2017,9,2017-09-08
3456,George_Washington,139625,19,2017,9,2017-09-19
3457,Colombia,139539,4,2017,9,2017-09-04
3458,Chronic_traumatic_encephalopathy,138975,22,2017,9,2017-09-22
3459,Vladimir_Putin,138961,5,2017,9,2017-09-05
3460,Grey's_Anatomy,138939,29,2017,9,2017-09-29
3461,Malaysia,138848,12,2017,9,2017-09-12
3462,Typhoon_Tip,138763,5,2017,9,2017-09-05
3463,Chelsea_Manning,138659,15,2017,9,2017-09-15
3464,Canelo_Álvarez_vs._Gennady_Golovkin,138458,17,2017,9,2017-09-17
3465,Equifax,138227,8,2017,9,2017-09-08
3466,Iceland,137941,12,2017,9,2017-09-12
3467,ISO_8601,137793,20,2017,9,2017-09-20
3468,Yom_Kippur,137644,29,2017,9,2017-09-29
3469,Henry_VIII_of_England,137563,4,2017,9,2017-09-04
3470,Assassin's_Creed,137545,27,2017,9,2017-09-27
3471,Fergie_(singer),137522,15,2017,9,2017-09-15
3472,"New_Zealand_general_election,_2017",137478,23,2017,9,2017-09-23
3473,Will_Poulter,137406,11,2017,9,2017-09-11
3474,Martin_Luther_King_Jr.,137269,25,2017,9,2017-09-25
3475,United_Arab_Emirates,136941,3,2017,9,2017-09-03
3476,Young_Sheldon,136599,26,2017,9,2017-09-26
3477,Teen_Wolf_(2011_TV_series),136513,25,2017,9,2017-09-25
3478,House_of_Cards_(U.S._TV_series),136410,18,2017,9,2017-09-18
3479,Reese_Witherspoon,136307,18,2017,9,2017-09-18
3480,Prince_Harry,136299,26,2017,9,2017-09-26
3481,Valter_Skarsgård,136257,13,2017,9,2017-09-13
3482,Clint_Eastwood,136131,5,2017,9,2017-09-05
3483,List_of_The_Big_Bang_Theory_episodes,135699,26,2017,9,2017-09-26
3484,Richard_Branson,135553,7,2017,9,2017-09-07
3485,South_Park,135494,14,2017,9,2017-09-14
3486,"Iraqi_Kurdistan_independence_referendum,_2017",135451,26,2017,9,2017-09-26
3487,Bruce_Lee,135296,21,2017,9,2017-09-21
3488,Liliane_Bettencourt,135045,22,2017,9,2017-09-22
3489,England,134973,4,2017,9,2017-09-04
3490,The_Lego_Ninjago_Movie,134862,22,2017,9,2017-09-22
3491,List_of_My_Hero_Academia_episodes,134804,23,2017,9,2017-09-23
3492,Electroless_nickel,134512,4,2017,9,2017-09-04
3493,LeBron_James,134412,27,2017,9,2017-09-27
3494,Thermonuclear_weapon,134406,3,2017,9,2017-09-03
3495,Netflix,134289,25,2017,9,2017-09-25
3496,Pink_Floyd,134015,14,2017,9,2017-09-14
3497,Saudi_Arabia,133870,27,2017,9,2017-09-27
3498,The_Dark_Tower_(2017_film),133494,11,2017,9,2017-09-11
3499,2017_North_Korean_nuclear_test,133429,4,2017,9,2017-09-04
3500,IPTV,133361,14,2017,9,2017-09-14
3501,Concrete_and_Gold,133357,15,2017,9,2017-09-15
3502,List_of_Walt_Disney_Pictures_films,133232,13,2017,9,2017-09-13
3503,Don_Williams,132939,9,2017,9,2017-09-09
3504,List_of_United_States_hurricanes,132795,6,2017,9,2017-09-06
3505,Turkey,132541,12,2017,9,2017-09-12
3506,Kimberley_Conrad,132498,28,2017,9,2017-09-28
3507,Internet,132172,13,2017,9,2017-09-13
3508,Neymar,132096,13,2017,9,2017-09-13
3509,Holly_Madison,131680,28,2017,9,2017-09-28
3510,1935_Labor_Day_hurricane,131573,6,2017,9,2017-09-06
3511,Alexandra_Daddario,131546,4,2017,9,2017-09-04
3512,Madonna_(entertainer),131492,26,2017,9,2017-09-26
3513,General_Data_Protection_Regulation,131008,28,2017,9,2017-09-28
3514,FC_Barcelona,130930,1,2017,9,2017-09-01
3515,Get_Out_(film),130923,4,2017,9,2017-09-04
3516,High_Frequency_Active_Auroral_Research_Program,130822,8,2017,9,2017-09-08
3517,List_of_Game_of_Thrones_characters,130529,1,2017,9,2017-09-01
3518,Ku_Klux_Klan,130367,15,2017,9,2017-09-15
3519,Cryptocurrency,130259,18,2017,9,2017-09-18
3520,James_Franco,130150,13,2017,9,2017-09-13
3521,Arnold_Schwarzenegger,130064,20,2017,9,2017-09-20
3522,Beyoncé,130015,4,2017,9,2017-09-04
3523,Ottoman_Empire,129781,25,2017,9,2017-09-25
3524,Melania_Trump,129638,20,2017,9,2017-09-20
3525,Generation_X,129582,26,2017,9,2017-09-26
3526,Norway,129503,12,2017,9,2017-09-12
3527,Peter_Dinklage,129418,1,2017,9,2017-09-01
3528,List_of_Florida_hurricanes,129348,5,2017,9,2017-09-05
3529,Shania_Twain,129192,21,2017,9,2017-09-21
3530,Bobby_Riggs,128737,20,2017,9,2017-09-20
3531,Figures_of_Light,128659,30,2017,9,2017-09-30
3532,Kylian_Mbappé,128478,1,2017,9,2017-09-01
3533,David_Bowie,128254,21,2017,9,2017-09-21
3534,Instagram,128142,25,2017,9,2017-09-25
3535,1985_Mexico_City_earthquake,128141,20,2017,9,2017-09-20
3536,Waste_management_in_Switzerland,128096,1,2017,9,2017-09-01
3537,Stephen_Hawking,127986,26,2017,9,2017-09-26
3538,13_Reasons_Why,127892,18,2017,9,2017-09-18
3539,United_States_Virgin_Islands,127526,6,2017,9,2017-09-06
3540,Gurmeet_Ram_Rahim_Singh,127495,1,2017,9,2017-09-01
3541,Edward_VIII,127477,16,2017,9,2017-09-16
3542,Spyder_(film),127321,27,2017,9,2017-09-27
3543,Thomas_Edison,127286,8,2017,9,2017-09-08
3544,UEFA_Champions_League,127271,13,2017,9,2017-09-13
3545,Columbidae,127152,26,2017,9,2017-09-26
3546,2017_Chiapas_earthquake,126730,8,2017,9,2017-09-08
3547,Zayn_Malik,126610,8,2017,9,2017-09-08
3548,Antigua_and_Barbuda,126603,7,2017,9,2017-09-07
3549,"Prince_William,_Duke_of_Cambridge",126582,4,2017,9,2017-09-04
3550,Annabelle_(film),126318,16,2017,9,2017-09-16
3551,Fascism,126261,1,2017,9,2017-09-01
3552,Sarah_Paulson,126204,6,2017,9,2017-09-06
3553,Napoleon,126072,18,2017,9,2017-09-18
3554,Shakira,125901,18,2017,9,2017-09-18
3555,Poland,125844,12,2017,9,2017-09-12
3556,Michael_Jordan,125707,25,2017,9,2017-09-25
3557,Mia_Khalifa,125575,27,2017,9,2017-09-27
3558,"Mary,_Queen_of_Scots",125507,15,2017,9,2017-09-15
3559,Lua_Blanco,125435,23,2017,9,2017-09-23
3560,Flatliners,125303,29,2017,9,2017-09-29
3561,2017–18_Premier_League,124730,23,2017,9,2017-09-23
3562,Top_of_the_Lake,124673,11,2017,9,2017-09-11
3563,Walt_Disney,124631,6,2017,9,2017-09-06
3564,Johnny_Depp,124546,18,2017,9,2017-09-18
3565,List_of_countries_by_GDP_(PPP)_per_capita,124489,21,2017,9,2017-09-21
3566,Hurricane_Patricia,124360,6,2017,9,2017-09-06
3567,Hurricane_Hugo,124266,6,2017,9,2017-09-06
3568,Nikki_Haley,124198,5,2017,9,2017-09-05
3569,Buddhism,124162,29,2017,9,2017-09-29
3570,Premier_League,124146,17,2017,9,2017-09-17
3571,Designated_Survivor_(TV_series),124068,28,2017,9,2017-09-28
3572,The_Blacklist_(TV_series),124045,28,2017,9,2017-09-28
3573,Computer,124004,13,2017,9,2017-09-13
3574,Baywatch_(film),123994,3,2017,9,2017-09-03
3575,Pink_(singer),123961,8,2017,9,2017-09-08
3576,Breaking_Bad,123751,18,2017,9,2017-09-18
3577,Katy_Perry,123560,3,2017,9,2017-09-03
3578,Thailand,123392,12,2017,9,2017-09-12
3579,Nicole_Kidman,123282,18,2017,9,2017-09-18
3580,Hamilton_(musical),122842,19,2017,9,2017-09-19
3581,"Opinion_polling_for_the_German_federal_election,_2017",122682,24,2017,9,2017-09-24
3582,List_of_retired_Atlantic_hurricane_names,122351,7,2017,9,2017-09-07
3583,Transformers_(film_series),122296,16,2017,9,2017-09-16
3584,Doctor_Foster_(TV_series),122261,5,2017,9,2017-09-05
3585,Keanu_Reeves,122236,29,2017,9,2017-09-29
3586,Friends,122090,25,2017,9,2017-09-25
3587,Charles_Manson,121977,7,2017,9,2017-09-07
3588,Blue_House_raid,121863,22,2017,9,2017-09-22
3589,Karl_Marx,121806,13,2017,9,2017-09-13
3590,Dog,121727,14,2017,9,2017-09-14
3591,Fear_the_Walking_Dead,121645,11,2017,9,2017-09-11
3592,Tom_Hardy,121570,15,2017,9,2017-09-15
3593,Josef_Mengele,121564,27,2017,9,2017-09-27
3594,Kazakhstan,121542,17,2017,9,2017-09-17
3595,Harry_Potter_(film_series),121494,3,2017,9,2017-09-03
3596,Tom_Brady,121247,8,2017,9,2017-09-08
3597,Franklin_D._Roosevelt,121181,6,2017,9,2017-09-06
3598,Kumail_Nanjiani,120938,10,2017,9,2017-09-10
3599,Benjamin_Franklin,120755,18,2017,9,2017-09-18
3600,Miley_Cyrus,120745,29,2017,9,2017-09-29
3601,2017_WTA_Tour,120652,11,2017,9,2017-09-11
3602,Anthony_Joshua,120330,5,2017,9,2017-09-05
3603,Game_of_Thrones_(season_1),120053,1,2017,9,2017-09-01
3604,2018_FIFA_World_Cup_qualification_–_CONCACAF_Fifth_Round,119965,6,2017,9,2017-09-06
3605,DuckTales_(2017_TV_series),119885,24,2017,9,2017-09-24
3606,Edward_Snowden,119850,28,2017,9,2017-09-28
3607,Strike_(TV_series),119843,4,2017,9,2017-09-04
3608,Los_Angeles,119485,18,2017,9,2017-09-18
3609,Iran,119382,12,2017,9,2017-09-12
3610,Leonardo_DiCaprio,119313,21,2017,9,2017-09-21
3611,Jeepers_Creepers_3,119247,27,2017,9,2017-09-27
3612,Kim_Kardashian,119155,27,2017,9,2017-09-27
3613,Harry_Kane,119132,27,2017,9,2017-09-27
3614,Liverpool_F.C.,119065,1,2017,9,2017-09-01
3615,Real_Madrid_C.F.,118869,13,2017,9,2017-09-13
3616,Internet_of_things,118791,19,2017,9,2017-09-19
3617,IPhone_X,118747,13,2017,9,2017-09-13
3618,Steven_Seagal,118548,27,2017,9,2017-09-27
3619,Vincent_van_Gogh,118390,27,2017,9,2017-09-27
3620,Roman_Empire,118377,10,2017,9,2017-09-10
3621,Julius_Caesar,118313,18,2017,9,2017-09-18
3622,Angelina_Jolie,118278,13,2017,9,2017-09-13
3623,Nelson_Mandela,117864,7,2017,9,2017-09-07
3624,It_Comes_at_Night,117690,1,2017,9,2017-09-01
3625,The_Holocaust,117642,27,2017,9,2017-09-27
3626,2017_ATP_World_Tour,117551,11,2017,9,2017-09-11
3627,Atomic_bombings_of_Hiroshima_and_Nagasaki,117221,4,2017,9,2017-09-04
3628,Jake_Gyllenhaal,116948,22,2017,9,2017-09-22
3629,Revelation_12_Sign,116849,22,2017,9,2017-09-22
3630,List_of_Intel_microprocessors,116833,26,2017,9,2017-09-26
3631,International_Standard_Book_Number,116772,26,2017,9,2017-09-26
3632,Justin_Bieber,116758,16,2017,9,2017-09-16
3633,Fibonacci_number,116587,19,2017,9,2017-09-19
3634,Howard_Hughes,116489,25,2017,9,2017-09-25
3635,Egypt,116486,12,2017,9,2017-09-12
3636,McDonald's,116480,18,2017,9,2017-09-18
3637,Malta,116465,1,2017,9,2017-09-01
3638,Philip_K._Dick's_Electric_Dreams,116342,18,2017,9,2017-09-18
3639,Romelu_Lukaku,116289,28,2017,9,2017-09-28
3640,Agile_software_development,116157,19,2017,9,2017-09-19
3641,Oxygen,116128,5,2017,9,2017-09-05
3642,Hurricane_Charley,115644,8,2017,9,2017-09-08
3643,George_V,115632,4,2017,9,2017-09-04
3644,Legal_disputes_over_the_Harry_Potter_series,115481,11,2017,9,2017-09-11
3645,2018_FIFA_World_Cup_qualification_–_AFC_Third_Round,115368,5,2017,9,2017-09-05
3646,My_Hero_Academia,115342,30,2017,9,2017-09-30
3647,"Prince_Philip,_Duke_of_Edinburgh",115336,4,2017,9,2017-09-04
3648,John_Lennon,115109,9,2017,9,2017-09-09
3649,Logan_Lucky,115050,5,2017,9,2017-09-05
3650,Joel_Osteen,115035,1,2017,9,2017-09-01
3651,Martin_Luther,115011,13,2017,9,2017-09-13
3652,Tsar_Bomba,114977,4,2017,9,2017-09-04
3653,Ireland,114952,12,2017,9,2017-09-12
3654,Stephen_King_bibliography,114925,11,2017,9,2017-09-11
3655,The_Office_(U.S._TV_series),114923,6,2017,9,2017-09-06
3656,Machine_learning,114803,13,2017,9,2017-09-13
3657,Bermuda,114796,7,2017,9,2017-09-07
3658,PewDiePie,114723,11,2017,9,2017-09-11
3659,The_Fate_of_the_Furious,114629,1,2017,9,2017-09-01
3660,Star_Trek,114572,25,2017,9,2017-09-25
3661,Wonders_of_the_World,114484,25,2017,9,2017-09-25
3662,Hannibal,114415,2,2017,9,2017-09-02
3663,The_Last_Ship_(TV_series),114355,4,2017,9,2017-09-04
3664,Stanislav_Petrov,114300,19,2017,9,2017-09-19
3665,Battle_of_the_Sexes_(film),114031,22,2017,9,2017-09-22
3666,DC_Universe_Animated_Original_Movies,114026,2,2017,9,2017-09-02
3667,Denmark,113889,12,2017,9,2017-09-12
3668,Arsenal_F.C.,113792,1,2017,9,2017-09-01
3669,Warren_Buffett,113708,20,2017,9,2017-09-20
3670,Robots_exclusion_standard,113567,20,2017,9,2017-09-20
3671,UFC_Fight_Night:_Saint_Preux_vs._Okami,113538,23,2017,9,2017-09-23
3672,Tilman_Fertitta,113506,5,2017,9,2017-09-05
3673,The_Flash_(2014_TV_series),113415,26,2017,9,2017-09-26
3674,Ariana_Grande,113381,21,2017,9,2017-09-21
3675,NCIS_(TV_series),113370,27,2017,9,2017-09-27
3676,Kanye_West,113262,27,2017,9,2017-09-27
3677,List_of_Teen_Wolf_episodes,113132,25,2017,9,2017-09-25
3678,Microsoft,112984,26,2017,9,2017-09-26
3679,List_of_Adventure_Time_episodes,112970,18,2017,9,2017-09-18
3680,George_W._Bush,112961,11,2017,9,2017-09-11
3681,UFC_217,112893,12,2017,9,2017-09-12
3682,List_of_Outlander_episodes,112854,18,2017,9,2017-09-18
3683,Javier_Bardem,112824,15,2017,9,2017-09-15
3684,Satoshi_Nakamoto,112424,5,2017,9,2017-09-05
3685,Audrey_Hepburn,112390,24,2017,9,2017-09-24
3686,Victoria_&_Abdul,111931,22,2017,9,2017-09-22
3687,Atomic_Blonde,111899,11,2017,9,2017-09-11
3688,"Washington,_D.C.",111806,19,2017,9,2017-09-19
3689,Thomas_Jefferson,111713,22,2017,9,2017-09-22
3690,Northern_elephant_seal,111681,27,2017,9,2017-09-27
3691,Jason_Momoa,111559,11,2017,9,2017-09-11
3692,Representational_state_transfer,111518,13,2017,9,2017-09-13
3693,Twitter,111472,30,2017,9,2017-09-30
3694,Beauty_and_the_Beast_(2017_film),111427,24,2017,9,2017-09-24
3695,Merchant_Marine_Act_of_1920,111399,28,2017,9,2017-09-28
3696,George_R._R._Martin,111340,1,2017,9,2017-09-01
3697,John_Wayne_Gacy,111171,11,2017,9,2017-09-11
3698,List_of_states_and_territories_of_the_United_States,111120,26,2017,9,2017-09-26
3699,Modern_Family,111068,28,2017,9,2017-09-28
3700,Seven_deadly_sins,111054,26,2017,9,2017-09-26
3701,Michael_C._Hall,111054,15,2017,9,2017-09-15
3702,Emma_Stone,111033,21,2017,9,2017-09-21
3703,Halimah_Yacob,110981,15,2017,9,2017-09-15
3704,Alexis_Ohanian,110793,13,2017,9,2017-09-13
3705,Bill_Clinton,110759,30,2017,9,2017-09-30
3706,Ernest_Hemingway,110713,11,2017,9,2017-09-11
3707,Manchester_City_F.C.,110685,1,2017,9,2017-09-01
3708,Shubh_Mangal_Savdhan_(2017_film),110654,4,2017,9,2017-09-04
3709,Arjun_Reddy,110652,4,2017,9,2017-09-04
3710,John_McCain,110584,25,2017,9,2017-09-25
3711,Aristotle,110582,19,2017,9,2017-09-19
3712,Shooter_(TV_series),110556,6,2017,9,2017-09-06
3713,Find_My_iPhone,110170,17,2017,9,2017-09-17
3714,Dunning–Kruger_effect,110136,21,2017,9,2017-09-21
3715,Edward_VII,109993,18,2017,9,2017-09-18
3716,Romania,109922,26,2017,9,2017-09-26
3717,Taj_Mahal,109903,26,2017,9,2017-09-26
3718,Home_Again_(2017_film),109569,8,2017,9,2017-09-08
3719,Scarlett_Johansson,109555,14,2017,9,2017-09-14
3720,The_Shining_(film),109545,3,2017,9,2017-09-03
3721,Brown_bear,109535,5,2017,9,2017-09-05
3722,San_Junipero,109534,18,2017,9,2017-09-18
3723,Czech_Republic,109319,12,2017,9,2017-09-12
3724,Transport_Layer_Security,109307,12,2017,9,2017-09-12
3725,Mae_Young_Classic,109281,13,2017,9,2017-09-13
3726,Hawaii,109232,6,2017,9,2017-09-06
3727,Shameless_(U.S._TV_series),109210,18,2017,9,2017-09-18
3728,Georgia_(country),109088,12,2017,9,2017-09-12
3729,Dylan_O'Brien,109049,25,2017,9,2017-09-25
3730,"Catherine,_Duchess_of_Cambridge",108985,4,2017,9,2017-09-04
3731,Power_(TV_series),108975,4,2017,9,2017-09-04
3732,Theodore_Roosevelt,108904,27,2017,9,2017-09-27
3733,Emma_Watson,108869,24,2017,9,2017-09-24
3734,FIFA_18,108854,29,2017,9,2017-09-29
3735,Once_Upon_a_Time_(TV_series),108755,5,2017,9,2017-09-05
3736,Robin_Williams,108717,10,2017,9,2017-09-10
3737,Tottenham_Hotspur_F.C.,108667,1,2017,9,2017-09-01
3738,List_of_Gotham_episodes,108621,22,2017,9,2017-09-22
3739,Ten_Commandments,108571,13,2017,9,2017-09-13
3740,Paris,108532,26,2017,9,2017-09-26
3741,List_of_WWE_personnel,108432,13,2017,9,2017-09-13
3742,Hurricane_Allen,108128,6,2017,9,2017-09-06
3743,Jane_Fonda,108078,28,2017,9,2017-09-28
3744,Moana_(2016_film),108060,4,2017,9,2017-09-04
3745,List_of_mathematical_symbols,108046,13,2017,9,2017-09-13
3746,Argentina,107596,11,2017,9,2017-09-11
3747,The_Gifted_(TV_series),107556,29,2017,9,2017-09-29
3748,Arrow_(TV_series),107505,25,2017,9,2017-09-25
3749,Jamie_Foxx,107474,6,2017,9,2017-09-06
3750,Scotland,107365,12,2017,9,2017-09-12
3751,Adrianne_Palicki,107292,11,2017,9,2017-09-11
3752,Bicycle,107264,18,2017,9,2017-09-18
3753,The_Walking_Dead_(season_8),107237,11,2017,9,2017-09-11
3754,Application_programming_interface,107228,20,2017,9,2017-09-20
3755,American_Horror_Story:_Roanoke,106949,6,2017,9,2017-09-06
3756,List_of_Doctor_Who_serials,106931,6,2017,9,2017-09-06
3757,RMS_Titanic,106869,18,2017,9,2017-09-18
3758,Lil_Uzi_Vert,106863,5,2017,9,2017-09-05
3759,Paul_McCartney,106855,22,2017,9,2017-09-22
3760,Robert_E._Lee,106786,6,2017,9,2017-09-06
3761,Cold_War,106740,28,2017,9,2017-09-28
3762,Justin_Roiland,106725,6,2017,9,2017-09-06
3763,USB,106686,13,2017,9,2017-09-13
3764,Hope_Hicks,106630,12,2017,9,2017-09-12
3765,Alan_Turing,106587,12,2017,9,2017-09-12
3766,Your_Name,106505,28,2017,9,2017-09-28
3767,Dark_matter,106487,26,2017,9,2017-09-26
3768,Johnny_Cash,106436,12,2017,9,2017-09-12
3769,2018_FIFA_World_Cup_qualification_(AFC),106410,5,2017,9,2017-09-05
3770,Colin_Firth,106400,23,2017,9,2017-09-23
3771,Cuba,106147,9,2017,9,2017-09-09
3772,Mr._Robot_(TV_series),106132,6,2017,9,2017-09-06
3773,Bob_Dylan,106111,22,2017,9,2017-09-22
3774,Hidden_Figures,106062,10,2017,9,2017-09-10
3775,Richard_Nixon,105963,28,2017,9,2017-09-28
3776,Sync_(Unix),105913,1,2017,9,2017-09-01
3777,Galileo_Galilei,105878,19,2017,9,2017-09-19
3778,Despicable_Me_3,105854,3,2017,9,2017-09-03
3779,Variance,105780,19,2017,9,2017-09-19
3780,MacOS_High_Sierra,105761,25,2017,9,2017-09-25
3781,Playboy,105667,28,2017,9,2017-09-28
3782,Thomas_Baker_(Medal_of_Honor),105529,9,2017,9,2017-09-09
3783,Camila_Cabello,105401,26,2017,9,2017-09-26
3784,2017–18_UEFA_Europa_League,105397,14,2017,9,2017-09-14
3785,IOS_11,105359,19,2017,9,2017-09-19
3786,Goods_and_Services_Tax_(India),105286,21,2017,9,2017-09-21
3787,"Catalan_independence_referendum,_2017",105212,30,2017,9,2017-09-30
3788,User_talk:178.16.204.107,105159,14,2017,9,2017-09-14
3789,Jake_Paul,105085,1,2017,9,2017-09-01
3790,World_Trade_Center_(1973–2001),105039,11,2017,9,2017-09-11
3791,Annihilation_(film),104878,27,2017,9,2017-09-27
3792,Finland,104811,12,2017,9,2017-09-12
3793,American_Gods_(TV_series),104791,5,2017,9,2017-09-05
3794,David_Lynch,104789,5,2017,9,2017-09-05
3795,The_Notorious_B.I.G.,104580,5,2017,9,2017-09-05
3796,Fantastic_Beasts_and_Where_to_Find_Them_(film),104441,4,2017,9,2017-09-04
3797,Greece,104279,12,2017,9,2017-09-12
3798,Sherlock_(TV_series),104267,18,2017,9,2017-09-18
3799,2017_Formula_One_season,104252,3,2017,9,2017-09-03
3800,Ukraine,104210,12,2017,9,2017-09-12
3801,AC/DC,104189,28,2017,9,2017-09-28
3802,Game_of_Thrones_(season_6),104140,4,2017,9,2017-09-04
3803,Global_warming,104105,11,2017,9,2017-09-11
3804,Florida_Keys,104095,10,2017,9,2017-09-10
3805,Cloud_computing,104092,25,2017,9,2017-09-25
3806,Jesus,104033,18,2017,9,2017-09-18
3807,Belgium,103949,13,2017,9,2017-09-13
3808,2017,103880,21,2017,9,2017-09-21
3809,Dancing_with_the_Stars_(U.S._TV_series),103878,19,2017,9,2017-09-19
3810,Renaissance,103767,18,2017,9,2017-09-18
3811,Otto_Warmbier,103752,27,2017,9,2017-09-27
3812,Downsizing_(2017_film),103703,13,2017,9,2017-09-13
3813,List_of_states_with_nuclear_weapons,103558,4,2017,9,2017-09-04
3814,Texas,103518,5,2017,9,2017-09-05
3815,ASCII,103326,19,2017,9,2017-09-19
3816,Jennifer_Aniston,103292,15,2017,9,2017-09-15
3817,Nazi_Germany,103237,15,2017,9,2017-09-15
3818,Willy_warmer,103205,14,2017,9,2017-09-14
3819,Maslow's_hierarchy_of_needs,103139,25,2017,9,2017-09-25
3820,List_of_people_who_disappeared_mysteriously,103107,20,2017,9,2017-09-20
3821,Floyd_Mayweather_Jr._vs._Conor_McGregor,103101,1,2017,9,2017-09-01
3822,King_Arthur,103076,5,2017,9,2017-09-05
3823,Medellín_Cartel,103067,5,2017,9,2017-09-05
3824,Scientology,103014,20,2017,9,2017-09-20
3825,Tin_Star_(TV_series),102958,11,2017,9,2017-09-11
3826,United_States_Constitution,102933,18,2017,9,2017-09-18
3827,Classroom_of_the_Elite,102846,28,2017,9,2017-09-28
3828,Solar_System,102792,15,2017,9,2017-09-15
3829,Salvation_(TV_series),102702,21,2017,9,2017-09-21
3830,Saturn,102634,15,2017,9,2017-09-15
3831,Gross_domestic_product,102625,28,2017,9,2017-09-28
3832,Kendrick_Lamar,102567,25,2017,9,2017-09-25
3833,List_of_amendments_to_the_United_States_Constitution,102565,18,2017,9,2017-09-18
3834,French_Revolution,102562,27,2017,9,2017-09-27
3835,Mark_Wahlberg,102537,14,2017,9,2017-09-14
3836,Hydrogen,102504,26,2017,9,2017-09-26
3837,Bernard_Madoff,102435,25,2017,9,2017-09-25
3838,Bruno_Mars,102427,27,2017,9,2017-09-27
3839,Elton_John,102354,25,2017,9,2017-09-25
3840,Ryan_Gosling,102350,30,2017,9,2017-09-30
3841,The_Simpsons,102262,18,2017,9,2017-09-18
3842,Veep,102217,18,2017,9,2017-09-18
3843,Chicago,102135,18,2017,9,2017-09-18
3844,Life_Is_Strange:_Before_the_Storm,102072,1,2017,9,2017-09-01
3845,Linux,102055,19,2017,9,2017-09-19
3846,List_of_countries_and_dependencies_by_population,102037,19,2017,9,2017-09-19
3847,Poisson_distribution,102019,26,2017,9,2017-09-26
3848,Harrison_Ford,101900,29,2017,9,2017-09-29
3849,Sylvester_Stallone,101816,6,2017,9,2017-09-06
3850,Luxembourg,101760,4,2017,9,2017-09-04
3851,National_Football_League,101712,25,2017,9,2017-09-25
3852,Dubai,101523,18,2017,9,2017-09-18
3853,Dave_Grohl,101410,21,2017,9,2017-09-21
3854,Logan_(film),101408,11,2017,9,2017-09-11
3855,Essay,101364,18,2017,9,2017-09-18
3856,Quentin_Tarantino,101294,25,2017,9,2017-09-25
3857,Nintendo_Switch,101289,14,2017,9,2017-09-14
3858,Dwyane_Wade,101245,27,2017,9,2017-09-27
3859,Sri_Lanka,101230,12,2017,9,2017-09-12
3860,Migos,101174,26,2017,9,2017-09-26
3861,Rogue_One,101038,6,2017,9,2017-09-06
3862,DREAM_Act,100914,6,2017,9,2017-09-06
3863,Mona_Lisa,100913,29,2017,9,2017-09-29
3864,Jared_Leto,100700,28,2017,9,2017-09-28
3865,Simran_(film),100463,18,2017,9,2017-09-18
3866,Doctor_Who,100382,18,2017,9,2017-09-18
3867,Dragon_Ball_Super,100343,10,2017,9,2017-09-10
3868,Operating_system,100327,19,2017,9,2017-09-19
3869,Alberto_Ammann,100284,4,2017,9,2017-09-04
3870,War_for_the_Planet_of_the_Apes,100279,4,2017,9,2017-09-04
3871,President_of_the_United_States,100264,27,2017,9,2017-09-27
